step   ball_X    ball_Y    side
323     1564    527        f
324     1566    527        f
325     1568    528        f
326     1570    529        f
327     1572    529        f
328     1574    530        f
329     1576    530        f
330     1577    531        f
331     1579    531        f
332     1580    532        f
333     1581    532        f
334     1583    533        f
335     1584    533        f
336     1585    534        f
337     1586    534        f
338     1587    534        f
339     1588    535        f
340     1589    535        f
341     1590    535        f
342     1591    536        f
343     1592    536        f
344     1593    536        f
345     1594    537        f
346     1595    537        f
347     1595    537        f
348     1596    537        f
349     1597    538        f
350     1597    538        f
351     1598    538        f
352     1598    538        f
353     1599    538        f
354     1599    538        f
355     1600    539        f
356     1600    539        f
357     1601    539        f
358     1601    539        f
359     1601    539        l
360     1601    539        l
361     1601    539        l
362     1601    539        l
363     1601    539        l
364     1601    539        l
365     1601    539        l
366     1601    539        l
367     1601    539        l
368     1601    539        l
369     1601    539        l
370     1601    539        l
371     1601    539        l
372     1601    539        l
373     1601    539        l
374     1601    539        l
375     1601    539        l
376     1601    539        l
377     1601    539        l
378     1601    539        l
379     1601    539        l
380     1601    539        l
381     1601    539        l
382     1601    539        l
383     1601    539        l
384     1601    539        l
385     1601    539        l
386     1602    539        f
387     1602    539        f
388     1602    540        f
389     1603    540        f
390     1603    540        f
391     1604    540        f
392     1604    540        f
393     1604    540        f
394     1604    540        f
395     1605    540        f
396     1605    540        f
397     1605    540        f
398     1605    541        f
399     1605    541        f
400     1605    541        f
401     1605    541        f
402     1605    541        f
403     1605    541        f
404     1607    541        f
405     1607    541        f
406     1607    541        r
407     1607    541        r
408     1607    541        r
409     1607    541        r
410     1607    541        r
411     1607    541        r
412     1607    541        r
413     1607    541        r
414     1607    541        r
415     1607    541        r
416     1607    541        r
417     1607    541        r
418     1607    541        r
419     1607    541        r
420     1607    541        r
421     1607    541        r
422     1607    541        r
423     1607    541        r
424     1607    541        r
425     1607    541        r
426     1607    541        r
1043     -1625    -281        f
1044     -1644    -298        f
1045     -1662    -313        f
1046     -1680    -328        f
1047     -1696    -342        f
1048     -1712    -355        f
1049     -1727    -368        f
1050     -1742    -380        f
1051     -1755    -392        f
1052     -1769    -403        f
1053     -1782    -413        f
1054     -1794    -424        f
1055     -1805    -434        f
1056     -1816    -443        f
1057     -1827    -451        f
1058     -1837    -461        f
1059     -1846    -469        f
1060     -1855    -476        f
1061     -1864    -484        f
1062     -1873    -491        f
1063     -1880    -498        f
1064     -1888    -504        f
1065     -1896    -509        f
1066     -1903    -516        f
1067     -1903    -516        l
1068     -1903    -516        l
1069     -1903    -516        l
1070     -1903    -516        f
1071     -1820    -442        f
1072     -1820    -442        r
1073     -1820    -442        r
1074     -1820    -442        r
1075     -1820    -442        f
1076     -1969    -420        f
1077     -2110    -400        f
1078     -2246    -380        f
1079     -2375    -362        f
1080     -2498    -344        f
1081     -2616    -327        f
1082     -2729    -310        f
1083     -2836    -295        f
1084     -2939    -280        f
1085     -3037    -266        f
1086     -3130    -252        f
1087     -3219    -239        f
1088     -3304    -227        f
1089     -3386    -215        f
1090     -3464    -202        f
1091     -3538    -193        f
1092     -3609    -182        f
1093     -3677    -172        f
1094     -3677    -172        l
1095     -3677    -172        l
1096     -3677    -172        f
1097     -3527    -162        f
1098     -3384    -151        f
1099     -3247    -142        f
1100     -3117    -132        f
1101     -2993    -123        f
1102     -2874    -114        f
1103     -2761    -107        f
1104     -2653    -99        f
1105     -2549    -92        f
1106     -2451    -85        f
1107     -2357    -78        f
1108     -2267    -71        f
1109     -2181    -65        f
1110     -2099    -59        f
1111     -2020    -54        f
1112     -1946    -48        f
1113     -1873    -43        f
1114     -1805    -38        f
1115     -1741    -34        f
1116     -1679    -28        f
1117     -1619    -25        f
1118     -1563    -21        f
1119     -1509    -17        f
1120     -1457    -13        f
1121     -1407    -10        f
1122     -1360    -6        f
1123     -1315    -3        f
1124     -1272    0        f
1125     -1231    2        f
1126     -1192    5        f
1127     -1154    8        f
1128     -1119    10        f
1129     -1084    13        f
1130     -1052    15        f
1131     -1021    17        f
1132     -1021    17        l
1133     -1021    17        f
1134     -946    0        f
1135     -875    -17        f
1136     -807    -33        f
1137     -742    -48        f
1138     -680    -63        f
1139     -621    -77        f
1140     -564    -91        f
1141     -509    -104        f
1142     -459    -115        f
1143     -409    -128        f
1144     -363    -139        f
1145     -318    -150        f
1146     -275    -160        f
1147     -234    -170        f
1148     -195    -180        f
1149     -157    -189        f
1150     -122    -197        f
1151     -88    -204        f
1152     -55    -213        f
1153     -24    -221        f
1154     4    -227        f
1155     33    -235        f
1156     60    -241        f
1157     86    -247        f
1158     110    -252        f
1159     134    -259        f
1160     156    -264        f
1161     178    -269        f
1162     198    -274        f
1163     218    -279        f
1164     237    -283        f
1165     254    -288        f
1166     272    -292        f
1167     288    -296        f
1168     304    -299        f
1169     318    -303        f
1170     333    -306        f
1171     346    -310        f
1172     359    -313        f
1173     372    -316        f
1174     383    -319        f
1175     395    -321        f
1176     405    -324        f
1177     416    -326        f
1178     426    -329        f
1179     434    -331        f
1180     444    -333        f
1181     444    -333        r
1182     444    -333        r
1183     444    -333        r
1184     444    -333        l
1185     444    -333        l
1186     444    -333        f
1187     511    -296        f
1188     575    -261        f
1189     636    -227        f
1190     695    -196        f
1191     750    -165        f
1192     802    -136        f
1193     853    -108        f
1194     902    -82        f
1195     949    -56        f
1196     993    -32        f
1197     1035    -9        f
1198     1076    12        f
1199     1114    33        f
1200     0    0        f
1200     0    0        f
1200     0    0        f
1200     0    0        f
1200     0    0        f
1200     0    0        f
1200     0    0        f
1200     0    0        f
1200     0    0        f
1200     0    0        f
1200     0    0        f
1200     0    0        f
1200     0    0        f
1200     0    0        f
1200     0    0        f
1200     0    0        f
1200     0    0        f
1200     0    0        f
1200     0    0        f
1200     0    0        f
1200     0    0        f
1200     0    0        f
1200     0    0        f
1200     0    0        f
1200     0    0        f
1200     0    0        f
1200     0    0        f
1200     0    0        f
1200     0    0        f
1200     0    0        f
1200     0    0        f
1200     0    0        f
1200     0    0        f
1200     0    0        f
1200     0    0        f
1200     0    0        f
1200     0    0        f
1200     0    0        f
1200     0    0        f
1200     0    0        f
1200     0    0        f
1200     0    0        f
1200     0    0        f
1200     0    0        f
1200     0    0        f
1200     0    0        f
1200     0    0        f
1200     0    0        f
1200     0    0        f
1200     0    0        f
1200     0    0        f
1200     0    0        f
1200     0    0        f
1200     0    0        f
1200     0    0        f
1200     0    0        f
1200     0    0        f
1200     0    0        f
1200     0    0        f
1200     0    0        f
1200     0    0        f
1200     0    0        f
1200     0    0        f
1200     0    0        f
1200     0    0        f
1200     0    0        f
1200     0    0        f
1200     0    0        f
1200     0    0        f
1200     0    0        f
1200     0    0        f
1200     0    0        f
1200     0    0        f
1200     0    0        f
1200     0    0        f
1200     0    0        f
