step   ball_X    ball_Y    side
505     -2007    -141        f
506     -2013    -143        f
507     -2017    -144        f
508     -2022    -146        f
509     -2026    -147        f
510     -2030    -148        f
511     -2034    -150        f
512     -2037    -151        f
513     -2037    -151        l
514     -2037    -151        l
515     -2037    -151        l
516     -2037    -151        l
517     -2037    -151        l
518     -2037    -151        l
519     -2037    -151        l
520     -2037    -151        l
521     -2037    -151        l
522     -2037    -151        l
523     -2037    -151        l
524     -2037    -151        l
525     -2037    -151        l
526     -2037    -151        l
527     -2037    -151        l
528     -2037    -151        l
529     -2037    -151        l
530     -2037    -151        l
531     -2037    -151        l
532     -2037    -151        l
533     -2037    -151        l
534     -2037    -151        l
535     -2037    -151        l
536     -2037    -151        l
537     -2037    -151        l
538     -2037    -151        l
539     -2037    -151        l
540     -2037    -151        l
541     -2037    -151        l
542     -2037    -151        l
543     -2037    -151        l
544     -2037    -151        l
545     -2041    -152        f
546     -2044    -153        f
547     -2047    -155        f
548     -2050    -156        f
549     -2053    -157        f
550     -2056    -158        f
551     -2058    -159        f
552     -2061    -159        f
553     -2063    -160        f
554     -2065    -161        f
555     -2067    -162        f
556     -2070    -163        f
557     -2072    -163        f
558     -2073    -164        f
559     -2075    -165        f
560     -2075    -165        r
561     -2075    -165        r
562     -2075    -165        r
563     -2075    -165        r
564     -2075    -165        r
565     -2075    -165        r
566     -2075    -165        r
567     -2075    -165        r
568     -2075    -165        r
569     -2075    -165        r
570     -2075    -165        r
571     -2075    -165        r
572     -2075    -165        r
573     -2075    -165        r
574     -2075    -165        r
575     -2075    -165        r
576     -2075    -165        r
577     -2075    -165        r
578     -2075    -165        r
579     -2075    -165        r
580     -2075    -165        r
581     -2075    -165        r
582     -2075    -165        r
583     -2075    -165        r
584     -2075    -165        r
585     -2077    -165        f
586     -2079    -166        f
587     -2080    -166        f
588     -2082    -167        f
589     -2083    -167        f
590     -2084    -168        f
591     -2086    -168        f
592     -2087    -169        f
593     -2088    -169        f
594     -2089    -170        f
595     -2090    -170        f
596     -2091    -170        f
597     -2092    -171        f
598     -2093    -171        f
599     -2094    -171        f
600     -2095    -172        f
601     -2096    -172        f
602     -2097    -172        f
603     -2098    -172        f
604     -2098    -173        f
605     -2099    -173        f
606     -2100    -173        f
607     -2100    -173        f
608     -2101    -174        f
609     -2101    -174        f
610     -2102    -174        f
611     -2102    -174        f
612     -2103    -174        f
613     -2103    -174        f
614     -2104    -175        f
615     -2104    -175        f
616     -2105    -175        f
617     -2105    -175        f
618     -2106    -175        f
619     -2106    -175        f
620     -2106    -175        f
621     -2107    -176        f
622     -2107    -176        f
623     -2107    -176        f
624     -2107    -176        f
625     -2108    -176        f
626     -2108    -176        f
627     -2108    -176        f
628     -2109    -176        f
629     -2109    -176        f
630     -2109    -176        f
631     -2109    -177        f
632     -2109    -177        f
633     -2110    -177        f
634     -2110    -177        f
635     -2110    -177        f
636     -2110    -177        f
637     -2110    -177        f
638     -2110    -177        r
639     -2110    -177        r
640     -2110    -177        r
641     -2110    -177        r
642     -2110    -177        r
643     -2110    -177        r
644     -2110    -177        r
645     -2110    -177        r
646     -2110    -177        r
647     -2110    -177        r
648     -2110    -177        r
649     -2110    -177        r
650     -2110    -177        r
651     -2110    -177        r
652     -2110    -177        r
653     -2110    -177        r
654     -2110    -177        r
655     -2110    -177        r
656     -2110    -177        r
657     -2110    -177        r
658     -2110    -177        r
659     -2110    -177        f
660     -2260    -168        f
661     -2403    -159        f
662     -2540    -151        f
663     -2670    -143        f
664     -2795    -135        f
665     -2914    -128        f
666     -3028    -121        f
667     -3136    -114        f
668     -3240    -108        f
669     -3339    -102        f
670     -3434    -97        f
671     -3524    -91        f
672     -3610    -86        f
673     -3692    -81        f
674     -3771    -76        f
675     -3846    -72        f
676     -3918    -67        f
677     -3986    -63        f
678     -4052    -59        f
679     -4114    -56        f
680     -4174    -52        f
681     -4231    -49        f
682     -4286    -45        f
683     -4338    -42        f
684     -4387    -39        f
685     -4435    -36        f
686     -4480    -34        f
687     -4524    -31        f
688     -4565    -28        f
689     -4605    -26        f
690     -4642    -24        f
691     -4678    -22        f
692     -4713    -20        f
693     -4746    -18        f
694     -4777    -16        f
695     -4807    -14        f
696     -4836    -12        f
697     -4863    -11        f
698     -4889    -9        f
699     -4914    -8        f
700     -4938    -6        f
701     -4961    -5        f
702     -4983    -3        f
703     -5003    -2        f
704     0    0        f
705     0    0        f
706     0    0        f
707     0    0        f
708     0    0        f
709     0    0        f
710     0    0        f
711     0    0        f
712     0    0        f
713     0    0        f
714     0    0        f
715     0    0        f
716     0    0        f
717     0    0        f
718     0    0        f
719     0    0        f
720     0    0        f
721     0    0        f
722     0    0        f
723     0    0        f
724     0    0        f
725     0    0        f
726     0    0        f
727     0    0        f
728     0    0        f
729     0    0        f
730     0    0        f
731     0    0        f
732     0    0        f
733     0    0        f
734     0    0        f
735     0    0        f
736     0    0        f
737     0    0        f
738     0    0        f
739     0    0        f
740     0    0        f
741     0    0        f
742     0    0        f
743     0    0        f
744     0    0        f
745     0    0        f
746     0    0        f
747     0    0        f
748     0    0        f
749     0    0        f
750     0    0        f
751     0    0        f
752     0    0        f
753     0    0        f
754     0    0        f
755     0    0        f
756     0    0        f
